r0291	4-Sulfobenzyl alcohol	4-sulfobenzyl alcohol dehydrogenase	4-Sulfobenzaldehyde
R05271	4-Sulfobenzyl alcohol 	4-(hydroxymethyl)benzenesulfonate dehydrogenase	4-Sulfobenzaldehyde 
r0581	4-Sulfocatechol	protocatechuate 3,4-dioxygenase typeII	3-Sulfomuconate
r0583	4-Sulfolactone	sulfolactone hydrolase	Maleylacetate
R05420	4-Sulfolactone 	sulfolactone hydrolase	2-Maleylacetate 
r1460	4-Sulfophenol	4-hydroxybenzenesulfonate 1,2-dioxygenase	1,2,4-Benzenetriol
r1636	4-Sulfophenol	4-sulfophenol 2-monooxygenase	4-Sulfocatechol
r1635	4-Sulfophenol acetate	4-sulfophenol acetate esterase	4-Sulfophenol
r1266	5,6,7,8-Tetrahydro-2-naphthoate	No enzyme supplied	2-Carboxycyclohexylacetate
R06899	5,6,7,8-Tetrahydro-2-naphthoic acid	No Kegg enzyme supplied	cis-2-Carboxycyclohexyl-acetic acid
R06900	5,6,7,8-Tetrahydro-2-naphthoic acid	No Kegg enzyme supplied	Decahydro-2-naphthoic acid
R05535	5,6-Dichloro-1,3-cyclohexadiene	No Kegg enzyme supplied	Benzene
R05536	5,6-Dichloro-1,3-cyclohexadiene	No Kegg enzyme supplied	Chlorobenzene
R08227	5,6-Dihydro-5-fluorouracil 	dihydropyrimidinase	alpha-Fluoro-beta-ureidopropionic acid
r0049	5,6-Dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline	5,6-dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline dioxygenase	3-Methyl-5-hydroxy-6-(3-carboxy-3-oxopropenyl)-1H-2-pyridon
r0817	5-Aminosalicylaldehyde	salicylaldehyde dehydrogenase	5-Aminosalicylate
r0809	5-Aminosalicylate	5-aminosalicylate dioxygenase	cis-4-Amino-6-carboxy-2-oxo-hexa-3,5-dienoate
r1062	5-Carboxy-2-pentenoyl-CoA	enoyl-CoA hydratase	(3S)-3-Hydroxyadipyl-CoA
r0666	5-Chloro-1,2,4-trihydroxybenzene	5-chloro-1,2,4-trihydroxybenzene dechlorinase	2-Hydroxy-1,4-benzoquinone
r1435	5-Chloro-2-hydroxymuconate	4-oxalocrotonate decarboxylase	5-Chloro-2-oxopent-4-enoate
r1434	5-Chloro-2-hydroxymuconic semialdehyde	2-hydroxymuconic semialdehyde dehydrogenase	5-Chloro-2-hydroxymuconate
r0298	5-Chloro-2-hydroxymuconic semialdehyde	2-hydroxymuconate semialdehyde hydrolase	5-Chloro-2-oxopent-4-enoate
R05504	5-Chloro-2-hydroxymuconic semialdehyde 	5-chloro-2-hydroxymuconic semialdehyde dehalogenase	2-Hydroxymuconate semialdehyde
r1436	5-Chloro-2-oxopent-4-enoate	5-Chloro-2-oxopent-4-enoate hydratase	5-Chloro-4-hydroxy-2-oxopentanate
r1437	5-Chloro-4-hydroxy-2-oxopentanate	5-Chloro-4-hydroxy-2-oxopentanate aldolase	Chloroacetaldehyde
r1437	5-Chloro-4-hydroxy-2-oxopentanate	5-Chloro-4-hydroxy-2-oxopentanate aldolase	Pyruvate
R08221	5'-Deoxy-5-fluorocytidine 	cytidine deaminase	5'-Deoxy-5-fluorouridine 
R08222	5'-Deoxy-5-fluorouridine	thymidine phosphorylase	5-FU 
r0427	5-exo-Hydroxycamphor	5-exo-hydroxycamphor dehydrogenase	2,5-Diketocamphane
r1221	5-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate	cis-diol dehydrogenase	4-Fluorocatechol
R08112	5-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate 	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase	4-Fluorocatechol
R08233	5-Fluorodeoxyuridine 	thymidine kinase	5-Fluorodeoxyuridine monophosphate 
R08120	5-Fluoromuconolactone 	carboxymethylenebutenolidase	2-Maleylacetate
R08232	5-Fluorouridine 	uridine kinase	5-Fluorouridine monophosphate
R08229	5-FU	orotate phosphoribosyltransferase	5-Fluorouridine monophosphate 
R08230	5-FU	uridine phosphorylase	5-Fluorouridine 
R08231	5-FU	thymidine phosphorylase	5-Fluorodeoxyuridine 
R08226	5-FU 	dihydropyrimidine dehydrogenase (NADP+)	5,6-Dihydro-5-fluorouracil 
r1357	5-Hydroxy-2-furoyl-CoA	5-oxo-dihydro-2-furoyl-CoA hydrolase	2-Oxoglutaryl-CoA
r0682	5-Hydroxyadamantan-2-one	camphor 1,2-monooxygenase	1-Hydroxy-4-oxahomoadamantan-5-one
R06882	5-Hydroxybisphenol A	No Kegg enzyme supplied	4,5-Bisphenol-o-quinone
r0969	5-Hydroxypyrrole-2-carboxylate	5-hydroxypyrrole-2-carboxylate tautomerase	5-Oxo-4,5-dihydropyrrole-2-carboxylate
R08334	5-Hydroxyvalproic acid	No Kegg enzyme supplied	2-Propylglutaric acid
r1306	5-Methyl-3-oxo-4-hexenoyl-CoA	acetoacetyl-CoA thiolase	3-Methylcrotonyl-CoA
r0355	5-Methyl-5,6,7,8-tetrahydromethanopterin	tetrahydromethanopterin S-methyltransferase	Methyl-coenzyme M
r1303	5-Methylhex-4-enoyl-CoA	enoyl-CoA reductase	(2E)-5-Methylhexa-2,4-dienoyl-CoA
r1548	5-Methylmaleylacetate	maleylacetate reductase	2-Methyl-3-oxoadipate
r0984	5-Oxo-4,5-dihydropyrrole-2-carboxylate	5-oxo-4,5-dihydropyrrole-2-carboxylate amidase	2-Oxoglutarate
r1236	5-Oxo-4,5-dihydrothiophene-2-carboxyl-CoA	thiolester hydrolase	(2Z)-5-Carboxy-2-sulfanylpent-2-enoyl-CoA
R08311	5-Phenyl-1,3-oxazinane-2,4-dione 	No Kegg enzyme supplied	3-Carbamoyl-2-phenylpropionic acid
r1528	5-Pyridoxate	5-pyridoxate oxygenase	2-(Hydroxymethyl)-3-(acetamidomethylene)succinate
r1527	5-Pyridoxolactone	5-pyridoxolactonase	5-Pyridoxate
r0326	5-Sulfosalicylate	Enzyme record not found	Gentisate
R07686	5-Sulfosalicylate 	No Kegg enzyme supplied	2,5-Dihydroxybenzoate 
r1180	6,7-Dihydroxy-2-mercaptobenzothiazole	catechol 1,2-dioxygenase	4-[2-Carboxylatovinyl]-2-mercaptothiazole-5-carboxylate
r0814	6-Amino-1,2-dihydroxynaphthalene	1,2-dihydroxynaphthalene dioxygenase	6-Amino-2-hydroxychromene-2-carboxylate
r0815	6-Amino-2-hydroxychromene-2-carboxylate	glutathione transferase	(3E)-4-(5-Amino-2-hydroxy-phenyl)-2-oxo-but-3-ene-1-oic-acid
r0812	6-Amino-2-naphthalenesulfonic acid	naphthalene 1,2-dioxygenase	6-Amino-1,2-dihydroxynaphthalene
r0449	6-Aminohexanoate	6-aminohexanoate transaminase	6-Oxohexanoate
R05507	6-Aminohexanoate 	6-aminohexanoate transaminase	Adipate semialdehyde 
r1097	6-Aminohexanoate Cyclic Dimer	6-aminohexanoate-cyclic-dimer hydrolase	6-Aminohexanoate Linear Dimer
r1086	6-Aminohexanoate Hexamer	6-aminohexanoate-dimer hydrolase	6-Aminohexanoate
r1086	6-Aminohexanoate Hexamer	6-aminohexanoate-dimer hydrolase	6-Aminohexanoate Pentamer
r1096	6-Aminohexanoate Linear Dimer	6-aminohexanoate-dimer hydrolase	6-Aminohexanoate
r1093	6-Aminohexanoate Pentamer	6-aminohexanoate-dimer hydrolase	6-Aminohexanoate
r1093	6-Aminohexanoate Pentamer	6-aminohexanoate-dimer hydrolase	6-Aminohexanoate Tetramer
r1094	6-Aminohexanoate Tetramer	6-aminohexanoate-dimer hydrolase	6-Aminohexanoate
r1094	6-Aminohexanoate Tetramer	6-aminohexanoate-dimer hydrolase	6-Aminohexanoate Trimer
r1095	6-Aminohexanoate Trimer	6-aminohexanoate-dimer hydrolase	6-Aminohexanoate
r1095	6-Aminohexanoate Trimer	6-aminohexanoate-dimer hydrolase	6-Aminohexanoate Linear Dimer
R05601	6-Carboxyhex-2-enoyl-CoA	Lyases; Carbon-oxygen lyases; Hydro-lyases	3-Hydroxypimeloyl-CoA
R05311	6-Carboxyhexanoyl-CoA	pimeloyl-CoA dehydrogenase	6-Carboxyhex-2-enoyl-CoA
R08123	6-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate	Oxidoreductases; Acting on the CH-CH group of donors; With NAD+ or NADP+ as acceptor	3-Fluorocatechol
r1181	6-Hydroxy-2-mercaptobenzothiazole	6-hydroxy-2-mercaptobenzothiazole monooxygenase	6,7-Dihydroxy-2-mercaptobenzothiazole
r0048	6-Hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline	6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase	5,6-Dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline
r1442	6-Hydroxy-3-succinoylpyridine	6-hydroxy-3-succinoylpyridine hydrolase	2,5-Dihydroxypyridine
r1442	6-Hydroxy-3-succinoylpyridine	6-hydroxy-3-succinoylpyridine hydrolase	Succinic semialdehyde
r0204	6-Hydroxycyclohex-1-ene-1-carboxyl-CoA	6-hydroxycyclohex-1-ene-1-carboxyl-CoA hydratase	2,6-Dihydroxycyclohexane-1-carboxyl-CoA
R05581	6-Hydroxycyclohex-1-enecarbonyl-CoA	Lyases; Carbon-oxygen lyases; Hydro-lyases	2,6-Dihydroxycyclohexane-1-carboxyl-CoA
R05602	6-Hydroxycyclohex-1-enecarbonyl-CoA	6-hydroxycyclohex-1-ene-1-carboxyl-CoA dehydrogenase 	6-Ketoxycyclohex-1-ene-1-carboxyl-CoA
r0174	6-Hydroxyhexanoate	6-hydroxyhexanoate dehydrogenase	6-Oxohexanoate
R05231	6-Hydroxyhexanoic acid 	alcohol dehydrogenase (NADP+)	Adipate semialdehyde 
R05283	6-Hydroxyhexanoic acid 	6-hydroxyhexanoate dehydrogenase	Adipate semialdehyde 
r1441	6-Hydroxypseudooxynicotine	6-hydroxypseudooxynicotine dehydrogenase	6-Hydroxy-3-succinoylpyridine
r0480	6-Hydroxypseudooxynicotine	6-hydroxypseudooxynicotine monooxygenase	2,6-Dihydroxypseudooxynicotine
R05594	6-Ketoxycyclohex-1-ene-1-carboxyl-CoA	6-oxo-cyclohex-1-ene-carbonyl-CoA hydrolase	3-Hydroxypimeloyl-CoA
R08236	6-Mercaptopurine	hypoxanthine phosphoribosyltransferase	6-Thioinosine-5'-monophosphate
R08237	6-Mercaptopurine	thiopurine S-methyltransferase	6-Methylmercaptopurine
R08235	6-Mercaptopurine 	xanthine oxidase	6-Thiourate 
R08242	6-Mercaptopurine ribonucleoside 5'-diphosphate 	IMP dehydrogenase	6-Mercaptopurine ribonucleoside triphosphate
R08243	6-Mercaptopurine ribonucleoside triphosphate 	nucleoside-triphosphate diphosphatase	6-Thioinosine-5'-monophosphate
R08238	6-Methylmercaptopurine	hypoxanthine phosphoribosyltransferase	6-Methylthiopurine 5'-monophosphate ribonucleotide
R05472	6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8,8-tetrachloroocta-2E,4E-dienoate	No Kegg enzyme supplied	4-Chlorobenzoate
r0453	6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8,8-tetrachloroocta-2Z,4Z-dienoate	No enzyme supplied	4-Chlorobenzoate
R05363	6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2E,4E,7E-trienoate 	Hydrolases; Acting on carbon-carbon bonds; In ketonic substances	2-(4'-Chlorophenyl)-3,3-dichloropropenoate 
R05363	6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2E,4E,7E-trienoate 	Hydrolases; Acting on carbon-carbon bonds; In ketonic substances	2-Hydroxy-3-chloropenta-2,4-dienoate
r0444	6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2Z,4Z,7-trienoate	6-oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2E,4E,7-trienoate hydrolase	2-(4'-Chlorophenyl)-3,3-dichloropropenoate
r0444	6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2Z,4Z,7-trienoate	6-oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2E,4E,7-trienoate hydrolase	cis-2-Hydroxy-3-chloropenta-2,4-dienone
R05593	6-Oxo-2-hydroxycyclohexane-1-carboxyl-CoA	6-oxo-2-hydroxycyclohexane-1-carboxyl-CoA hydrolase	3-Hydroxypimelyl-CoA
r0175	6-Oxohexanoate	6-oxohexanoate dehydrogenase	Adipate
R08246	6-Thioguanosine monophosphate	thiopurine S-methyltransferase	6-Methylthioguanosine monophosphate
R08239	6-Thioinosine-5'-monophosphate	thiopurine S-methyltransferase	6-Methylthiopurine 5'-monophosphate ribonucleotide
R08240	6-Thioinosine-5'-monophosphate 	monophosphate kinase	6-Mercaptopurine ribonucleoside 5'-diphosphate
R08241	6-Thioinosine-5'-monophosphate 	IMP dehydrogenase	6-Thioxanthine 5'-monophosphate
R08244	6-Thioxanthine 5'-monophosphate &&L-Glutamine 	GMP synthase (glutamine-hydrolysing)	6-Thioguanosine monophosphate
r1302	7-Methyl-3-oxo-6-octenoyl-CoA	acetoacetyl-CoA thiolase	5-Methylhex-4-enoyl-CoA
r1253	7-Methylxanthine	xanthine oxidase	7-Methyluric acid
r1249	7-Methylxanthine	heteroxanthine demethylase	Xanthine
r1154	9&#945;-Hydroxy-4-androstene-3,17-dione	3-ketosteroid-delta1-dehydrogenase	3-Hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione
r1361	9,10-Anthraquinone	No enzyme supplied	Catechol
r1361	9,10-Anthraquinone	No enzyme supplied	Phthalate
R07689	9,10-Dihydroxyanthracene	No Kegg enzyme supplied	9,10-Anthraquinone 
r1134	9,10-Dihydroxybenzo(a)pyrene	9,10-dihydroxybenzo(a)pyrene dioxygenase	cis-4-(8-Hydroxypyren-7-yl)-2-oxobut-3-enoate
r0576	9,10-Dihydroxyphenanthrene	No enzyme supplied	9,10-Phenanthrenequinone
r0537	9,10-Phenanthrenequinone	No enzyme supplied	2,2'-Diphenate
r1298	9,17-Dioxo-1,2,3,4,10,19-hexanorandrostan-5-oate	No enzyme supplied	Carbon Dioxide
r0408	9-Fluorenol	9-fluorenol dehydrogenase	9-Fluorenone
r0409	9-Fluorenone	9-fluorenone dioxygenase	(3S,4R)-3,4-Dihydroxy-3,4-dihydro-9-fluorenone
r1039	9-Fluorenone	9-fluorenone-3,4-dioxygenase	1-Hydro-1,1a-dihydroxy-9-fluorenone
R07087	9-Hydroxybenzo[a]pyrene 	unspecific monooxygenase	9-Hydroxybenzo[a]pyrene-4,5-oxide
r0511	9-Phenanthrol	9-phenanthrol glycosyltransferase	9-Phenanthryl-beta-D-glucopyranoside
r0567	9-Phenanthrol	9-phenanthrol UDP-glucuronosyltransferase	9-Phenanthryl-beta-D-glucuronide
r0564	9-Phenanthrol	9-phenanthrol sulfotransferase	9-Phenanthrylsulfate
R00750	Acetaldehyde	4-hydroxy-2-oxovalerate aldolase	4-Hydroxy-2-oxopentanoate
R05380	Acetaldehyde	acetylene hydratase	Acetylene 
r1440	Acetamide	amidase	Acetate
r0723	Acetanilide	acetanilide 1,2-dioxygenase	Catechol
R01364	Acetoacetate 	fumarylacetoacetase	4-Fumarylacetoacetate 
r0201	Acetoacetyl-CoA	acetoacetyl-CoA thiolase	Acetyl-CoA
r1315	Acetonitrile	nitrile hydratase	Acetamide
r0251	Acetophenone	naphthalene 1,2-dioxygenase	2-Hydroxyacetophenone
r0033	Acetophenone	acetophenone carboxylase	Benzoyl acetate
r1626	Acetyl-CoA	arylamine N-acetyltransferase	N-acetylaminonitrofen
r1333	Acetyl-CoA	arylamine N-acetyltransferase	N-Acetylisoniazid
R00829	Acetyl-CoA	acetyl-CoA C-acetyltransferase	Acetoacetyl-CoA
r1626	Acetyl-CoA	acetyl-CoA C-acyltransferase	3-Oxoadipyl-CoA
r0591	Acetylene	acetylene hydratase	Acetaldehyde
r0592	Acetylene	nitrogenase	Ethylene
R08250	Acetylhydrazine 	arylamine N-acetyltransferase	N,N'-Diacetylhydrazine
r0095	Acetylpyruvate	acetylpyruvate hydrolase	Pyruvate
r0084	Acrylamide	amidase	Acrylate
R05379	Acrylamide	nitrile hydratase	Acrylonitrile 
r0085	Acrylate	glutaconate CoA-transferase	Acrylyl-CoA
r0622	Acrylonitrile	aliphatic nitrilase	Acrylate
r0083	Acrylonitrile	nitrile hydratase	Acrylamide
R05358	Acrylonitrile 	aliphatic nitrilase	Propenoate 
r0086	Acrylyl-CoA	lactoyl-CoA dehydratase	Lactoyl-CoA
r0680	Adamantanone	camphor 5-monooxygenase	5-Hydroxyadamantan-2-one
r0681	Adamantanone	camphor 1,2-monooxygenase	4-Oxahomoadamantan-5-one
r1060	Adipate	adipate-CoA ligase	Adipyl-CoA
R05100	Adipate semialdehyde	 cyclohexane-1,2-dione hydrolase	Cyclohexane-1,2-dione 
R05099	Adipate semialdehyde 	aldehyde dehydrogenase (NADP+)	Adipate 
R06943	Adipyl-CoA	adipyl-CoA dehydrogenase	5-Carboxy-2-pentenoyl-CoA
r1061	Adipyl-CoA	enoyl-CoA reductase	5-Carboxy-2-pentenoyl-CoA
r1696	Alachlor	alachlor hydrolase	Chloroacetate
r1677	Alachlor	alachlor monooxygenase	Formaldehyde
r1696	Alachlor	alachlor hydrolase	2,6-Diethyl-N-(methoxymethyl)aniline
r1677	Alachlor	alachlor monooxygenase	2-Chloro-2',6'-diethylacetanilide
r1693	Alachlor	alachlor dehalogenase	2-Hydroxy-2',6'-diethyl-N-acetanilide
R08289	Aldoifosfamide	No Kegg enzyme supplied	Acrolein
R08289	Aldoifosfamide	No Kegg enzyme supplied	Alcoifosfamide
R08290	Aldoifosfamide	No Kegg enzyme supplied	Carboxyifosfamide
R08292	Aldoifosfamide	No Kegg enzyme supplied	Isophosphamide mustard
R08279	Aldophosphamide	No Kegg enzyme supplied	Acrolein
R08279	Aldophosphamide	No Kegg enzyme supplied	Phosphoramide mustard
R08280	Aldophosphamide 	aldehyde dehydrogenase [NAD(P)+]	Carboxyphosphamide 
R08280	Aldophosphamide 	glutathione transferase	4-Glutathionyl cyclophosphamide 
R08281	Aldophosphamide 	alcohol dehydrogenase	Alcophosphamide 
r0848	Allophanate	allophanate hydrolase	Carbon Dioxide
R08228	alpha-Fluoro-beta-ureidopropionic acid 	beta-ureidopropionase	alpha-Fluoro-beta-alanine
R01764	alpha-Oxo-benzeneacetic acid	benzoylformate decarboxylase	Benzaldehyde 
r0742	alpha-Pinene	alpha-pinene monooxygenase[NADH]	alpha-Pinene oxide
r0712	alpha-Pinene	alpha-pinene lyase	Limonene
r0709	alpha-Pinene	alpha-pinene dehydrogenase	Myrtenol
r0716	alpha-Pinene	alpha-pinene monooxygenase	Pinocarveol
r0743	alpha-Pinene oxide	alpha-pinene oxide lyase	cis-2-Methyl-5-isopropylhexa-2,5-dienal
r1497	Aminohydroquinone	aminohydroquinone oxidase	1,2,4-Benzenetriol
r0074	Aminomethylphosphonic acid (AMPA)	C-P lyase	Methylamine
r1626	Aminonitrofen	arylamine N-acetyltransferase	N-acetylaminonitrofen
r0069	Aminoparathion	aryldialkylphosphatase	Diethylthiophosphoric acid
r0069	Aminoparathion	aryldialkylphosphatase	p-Aminophenol
R05485	Aminoparathion 	No Kegg enzyme supplied	4-Hydroxyaniline
R05485	Aminoparathion 	No Kegg enzyme supplied	Diethylthiophosphoric acid 
r1455	Aminopyrimidine	thiaminase II	Toxopyrimidine
R06967	Ammelide 	N-isopropylammelide isopropylaminohydrolase	Cyanuric acid 
R06969	Ammeline 	ammeline aminohydrolase	Ammelide 
r1153	Androst-4-ene-3,17-dione	4-AD 9alpha-hydroxylase	9&#945;-Hydroxy-4-androstene-3,17-dione
r1148	Androst-4-ene-3,17-dione	3-ketosteroid-delta1-dehydrogenase	Androsta-1,4-diene-3,17-dione
r1149	Androsta-1,4-diene-3,17-dione	ADD 9alpha-hydroxylase	3-Hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione
r1047	Aniline	aniline dioxygenase	Catechol
r1143	Anthracene	anthracene 9,10-dioxygenase	cis-9,10-Dihydroanthracene-9,10-diol
r1359	Anthracene	lignin peroxidase	9,10-Anthraquinone
r1111	Anthracene	naphthalene 1,2-dioxygenase	cis-1,2-Dihydroanthracene-1,2-diol
R07704	Anthracene 	naphthalene 1,2-dioxygenase	Anthracene cis-1,2-dihydrodiol 
R07687	Anthracene 	anthracene 9,10-dioxygenase	Anthracene-9,10-dihydrodiol
R07705	Anthracene cis-1,2-dihydrodiol 	cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase	1,2-Anthracenediol 
r1108	Anthracene-1,2-diol	anthracene-1,2-diol 1,2-dioxygenase	3-[(Z)-2-carboxyvinyl]-2-naphthoate
r1109	Anthracene-1,2-diol	anthracene-1,2-diol 1,2-dioxygenase	cis-4-(2-Hydroxynaph-3-yl)-2-oxobut-3-enoate
R07688	Anthracene-9,10-dihydrodiol	cis-9,10-dihydroanthracene-9,10-diol dehydrogenase	9,10-Dihydroxyanthracene 
R00823	Anthranilate 	anthranilate 3-monooxygenase (deaminating)	2,3-Dihydroxybenzoate 
R00980	Anthranilate 	anthranilate---CoA ligase	Anthranilyl-CoA
R00982	Anthranilate 	anthranilate 1,2-dioxygenase (deaminating, decarboxylating)	Catechol 
R03998	Anthranilyl-CoA	anthraniloyl-CoA monooxygenase	2-Amino-5-oxocyclohex-1-enecarbonyl-CoA
R05585	Anthranilyl-CoA	Oxidoreductases; Acting on the CH-NH2 group of donors	S-Benzoate coenzyme A 
r0635	Arsenate	arsenate reductase	Arsenite
r0634	Arsenite	arsenite oxidase	Arsenate
r0633	Arsonoacetate	No enzyme supplied	Acetate
r0633	Arsonoacetate	No enzyme supplied	Arsenite
r1457	Asulam	asulam hydrolase	Sulfanilamide
r0127	Atrazine	atrazine monooxygenase	Deethylatrazine
r0113	Atrazine	atrazine chlorohydrolase	Hydroxyatrazine
r0118	Atrazine	atrazine monooxygenase	Deisopropylatrazine
R08234	Azathioprine	No Kegg enzyme supplied	1-Methyl-4-nitroimidazole
R08234	Azathioprine	No Kegg enzyme supplied	6-Mercaptopurine
r0269	Benzaldehyde	benzaldehyde dehydrogenase (NAD+)	Benzoate
R01419	Benzaldehyde 	benzaldehyde dehydrogenase (NAD+)	Benzoate 
r0375	Benzamide	amidase	Benzoate
r0079	Benzene	benzene 1,2-dioxygenase	cis-Dihydrobenzenediol
R03543	Benzene 	benzene 1,2-dioxygenase	cis-1,2-Dihydrobenzene-1,2-diol 
R06853	Benzene-1,2,4-triol	1,2,4-benzenetriol dehydrogenase	2-Hydroxy-1,4-benzoquinone
R03891	Benzene-1,2,4-triol 	hydroxyquinol 1,2-dioxygenase	2-Maleylacetate
R04061	Benzene-1,2,4-triol 	hydroxyquinol 1,2-dioxygenase	3-Hydroxy-cis,cis-muconate
r1124	Benzo(a)pyrene	benzo(a)pyrene 11,12-dioxygenase	Benzo(a)pyrene-cis-11,12-dihydrodiol
r1119	Benzo(a)pyrene	benzo(a)pyrene 11,12-epoxidase	Benzo(a)pyrene-11,12-epoxide
r1126	Benzo(a)pyrene	benzo(a)pyrene 4,5-dioxygenase	Benzo(a)pyrene-cis-4,5-dihydrodiol
r1132	Benzo(a)pyrene	naphthalene 1,2-dioxygenase	Benzo(a)pyrene-cis-9,10-dihydrodiol
r1137	Benzo(a)pyrene	benzo(a)pyrene 7,8-dioxygenase	Benzo(a)pyrene-cis-7,8-dihydrodiol
r1120	Benzo(a)pyrene-11,12-epoxide	epoxide hydrolase	Benzo(a)pyrene-trans-11,12-dihydrodiol
r1125	Benzo(a)pyrene-cis-11,12-dihydrodiol	benzo(a)pyrene-cis-9,10-dihydrodiol dehydrogenase	11,12-Dihydroxybenzo(a)pyrene
r1127	Benzo(a)pyrene-cis-4,5-dihydrodiol	benzo(a)pyrene-cis-4,5-dihydrodiol dehydrogenase	4,5-Dihydroxybenzo(a)pyrene
r1138	Benzo(a)pyrene-cis-7,8-dihydrodiol	7,8-dihydroxy benzo(a)pyrene dioxygenase	cis-4-(7-Hydroxypyren-8-yl)-2-oxobut-3-enoate
r1133	Benzo(a)pyrene-cis-9,10-dihydrodiol	1,2-dihydroxy-1,2-dihydronaphthalene dehydrogenase	9,10-Dihydroxybenzo(a)pyrene
r1121	Benzo(a)pyrene-trans-11,12-dihydrodiol	benzo(a)pyrene-trans-11,12-dihydrodiol dehydrogenase	11,12-Dihydroxybenzo(a)pyrene
R07081	Benzo[a]pyrene 	unspecific monooxygenase	Benzo[a]pyrene-4,5-oxide 
R07080	Benzo[a]pyrene 	unspecific monooxygenase	Benzo[a]pyrene-7,8-oxide 
R07079	Benzo[a]pyrene 	unspecific monooxygenase	Benzo[a]pyrene-9,10-oxide 
R07083	Benzo[a]pyrene-4,5-oxide	glutathione transferase	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene
R07084	Benzo[a]pyrene-7,8-diol 	glutathione transferase	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene
R07085	Benzo[a]pyrene-7,8-diol 	unspecific monooxygenase	Benzo[a]pyrene-7,8-dihydrodiol-9,10-oxide
R07082	Benzo[a]pyrene-7,8-oxide 	microsomal epoxide hydrolase	Benzo[a]pyrene-7,8-diol
R07086	Benzo[a]pyrene-9,10-oxide	No Kegg enzyme supplied	9-Hydroxybenzo[a]pyrene
r0245	Benzoate	benzoate 1,2-dioxygenase	cis-1,6-Dihydroxy-2,4-cyclohexadiene-1-carboxylic acid
r0189	Benzoate	benzoate-CoA ligase	Benzoyl-CoA
r0245	Benzoate	No Kegg enzyme supplied	3-Hydroxybenzoate
r0623	Benzoate	benzoate 4-monooxygenase	4-Hydroxybenzoate
R01422	Benzoate 	benzoate---CoA ligase	S-Benzoate coenzyme A
R05621	Benzoate 	benzoate 1,2-dioxygenase	(1R,6S)-1,6-Dihydroxycyclohexa-2,4-diene-1-carboxylate
r0374	Benzonitrile	nitrilase	Benzoate
r0377	Benzonitrile	nitrile hydratase	Benzamide
r1292	Benzothiazole	benzothiazole monooxygenase	2-Hydroxybenzothiazole
r1290	Benzothiazole-2-sulfonate	benzothiazole-2-sulfonate hydrolase	2-Hydroxybenzothiazole
r1600	Benzothiophene	benzothiophene monooxygenase	Benzothiophene-S-oxide
r1603	Benzothiophene-S,S-dioxide	benzothiophene-S,S-dioxide monooxygenase	(Z)-2-(2-Hydroxyphenyl)ethenesulfinate
r1601	Benzothiophene-S-oxide	benzothiophene monooxygenase	Benzothiophene-S,S-dioxide
r0242	Benzoyl acetate	benzoyl acetate-CoA ligase	Benzoyl acetyl-CoA
r0243	Benzoyl acetyl-CoA	benzoyl acetate-CoA thiolase	Acetyl-CoA
r0243	Benzoyl acetyl-CoA	benzoyl acetate-CoA thiolase	Benzoyl-CoA
R05506	Benzoyl acetyl-CoA	acetyl-CoA C-acyltransferase	S-Benzoate coenzyme A 
R01421	Benzoyl phosphate 	acylphosphatase	Benzoate
r0190	Benzoyl-CoA	benzoyl-CoA reductase	Cyclohex-1,5-diene-1-carboxyl-CoA
r1049	Benzoylformate	benzoylformate decarboxylase	Benzaldehyde
R05587	Benzoylsuccinyl-CoA	benzoylsuccinyl-CoA thiolase BbsB subunit	S-Benzoate coenzyme A 
R05587	Benzoylsuccinyl-CoA	benzoylsuccinyl-CoA thiolase BbsB subunit	Succinyl-CoA
r0267	Benzyl alcohol	benzyl alcohol dehydrogenase	Benzaldehyde
R01763	Benzyl alcohol 	aryl-alcohol dehydrogenase	Benzaldehyde 
